"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260403","중앙선","오빈","332","358","20260406",""
"20260403","중앙선","양평","4746","5202","20260406",""
"20260403","중앙선","원덕","407","424","20260406",""
"20260403","중앙선","용문","2087","2235","20260406",""
"20260403","중앙선","지평","80","88","20260406",""
"20260403","장항선","봉명","1476","1450","20260406",""
"20260403","장항선","쌍용(나사렛대)","3429","3013","20260406",""
"20260403","장항선","아산","5284","5043","20260406",""
"20260403","장항선","탕정","3016","2465","20260406",""
"20260403","장항선","배방","1645","1598","20260406",""
"20260403","장항선","온양온천","5292","5510","20260406",""
"20260403","장항선","신창(순천향대)","2650","1505","20260406",""
"20260403","경의선","서울역","4233","5656","20260406",""
"20260403","경의선","신촌","1242","1644","20260406",""
"20260403","경의선","효창공원앞","3806","4125","20260406",""
"20260403","경의선","공덕","5221","4222","20260406",""
"20260403","경의선","서강대","2821","2432","20260406",""
"20260403","경의선","홍대입구","2819","3375","20260406",""
"20260403","경의선","가좌","7241","6818","20260406",""
"20260403","경의선","디지털미디어시티","3062","2931","20260406",""
"20260403","경의선","수색","3754","3748","20260406",""
"20260403","경의선","한국항공대","3774","3388","20260406",""
"20260403","경의선","강매","3928","3192","20260406",""
"20260403","경의선","행신","9032","9031","20260406",""
"20260403","경의선","능곡","5242","5053","20260406",""
"20260403","경의선","곡산","771","773","20260406",""
"20260403","경의선","백마","9368","9326","20260406",""
"20260403","경의선","풍산","7681","7244","20260406",""
"20260403","경의선","일산","13387","13559","20260406",""
"20260403","경의선","탄현","9129","8670","20260406",""
"20260403","경의선","야당","9129","9780","20260406",""
"20260403","경의선","운정","8943","8541","20260406",""
"20260403","경의선","금릉","5712","5682","20260406",""
"20260403","경의선","금촌","7575","7240","20260406",""
"20260403","경의선","월롱","2981","2185","20260406",""
"20260403","경의선","파주","1611","1127","20260406",""
"20260403","경의선","문산","6405","6425","20260406",""
"20260403","경의선","임진강","11","4","20260406",""
"20260403","경의선","운천","4","3","20260406",""
"20260403","경의선","김포공항","1","0","20260406",""
"20260403","1호선","서울역","94609","93968","20260406",""
"20260403","1호선","시청","31450","32177","20260406",""
"20260403","1호선","종각","46450","46248","20260406",""
"20260403","1호선","종로3가","30070","27066","20260406",""
"20260403","1호선","종로5가","27360","26702","20260406",""
"20260403","1호선","동대문","14347","12963","20260406",""
"20260403","1호선","신설동","17437","16437","20260406",""
"20260403","1호선","제기동","18054","18371","20260406",""
"20260403","1호선","청량리(서울시립대입구)","27031","26759","20260406",""
"20260403","1호선","동묘앞","11058","11330","20260406",""
"20260403","2호선","시청","33698","30986","20260406",""
"20260403","2호선","을지로입구","63681","65238","20260406",""
"20260403","2호선","을지로3가","31793","33228","20260406",""
"20260403","2호선","을지로4가","18869","18359","20260406",""
"20260403","2호선","동대문역사문화공원(DDP)","18441","20544","20260406",""
"20260403","2호선","신당","18309","18861","20260406",""
"20260403","2호선","상왕십리","17558","16705","20260406",""
"20260403","2호선","왕십리(성동구청)","21108","19153","20260406",""
"20260403","2호선","한양대","17836","18688","20260406",""
"20260403","2호선","뚝섬","32452","34233","20260406",""
"20260403","2호선","성수","66445","71349","20260406",""
"20260403","2호선","건대입구","48116","50060","20260406",""
"20260403","4호선","동대문","23113","22704","20260406",""
"20260403","2호선","구의(광진구청)","33301","32393","20260406",""
"20260403","2호선","강변(동서울터미널)","34470","31292","20260406",""
"20260403","2호선","잠실나루","19984","19513","20260406",""
"20260403","2호선","잠실(송파구청)","139874","141806","20260406",""
"20260403","2호선","잠실새내","30195","30005","20260406",""
"20260403","2호선","종합운동장","24598","27552","20260406",""
"20260403","2호선","삼성(무역센터)","68478","68479","20260406",""
"20260403","2호선","선릉","68104","59820","20260406",""
"20260403","2호선","역삼","57032","64628","20260406",""
"20260403","2호선","강남","98507","97435","20260406",""
"20260403","2호선","교대(법원.검찰청)","37214","44565","20260406",""
"20260403","2호선","서초","25711","24555","20260406",""
"20260403","2호선","방배","21201","21785","20260406",""
"20260403","2호선","사당","50991","57453","20260406",""
"20260403","2호선","낙성대(강감찬)","33830","31640","20260406",""
"20260403","2호선","서울대입구(관악구청)","57718","53954","20260406",""
"20260403","2호선","봉천","28837","26479","20260406",""
"20260403","2호선","신림","65011","63627","20260406",""
"20260403","2호선","신대방","29673","28497","20260406",""
"20260403","2호선","구로디지털단지","68702","67684","20260406",""
"20260403","2호선","대림(구로구청)","28485","29022","20260406",""
"20260403","2호선","신도림","58749","57125","20260406",""
"20260403","2호선","문래","27127","28399","20260406",""
"20260403","2호선","영등포구청","27278","28045","20260406",""
"20260403","2호선","당산","23882","26698","20260406",""
"20260403","2호선","합정","42221","50452","20260406",""
"20260403","2호선","홍대입구","87730","96404","20260406",""
"20260403","2호선","신촌","48352","48987","20260406",""
"20260403","2호선","이대","23088","23370","20260406",""
"20260403","2호선","아현","13463","12382","20260406",""
"20260403","2호선","충정로(경기대입구)","11811","12559","20260406",""
"20260403","2호선","용답","3939","3889","20260406",""
"20260403","2호선","신답","2187","2315","20260406",""
"20260403","2호선","신설동","4649","4551","20260406",""
"20260403","2호선","도림천","2409","2688","20260406",""
"20260403","2호선","양천구청","8153","8615","20260406",""
"20260403","2호선","신정네거리","11965","12433","20260406",""
"20260403","2호선","용두(동대문구청)","2718","2644","20260406",""
"20260403","3호선","지축","9219","9337","20260406",""
"20260403","3호선","구파발","26022","24927","20260406",""
"20260403","3호선","연신내","45312","42638","20260406",""
"20260403","3호선","불광","18945","19934","20260406",""
"20260403","3호선","녹번","17708","16115","20260406",""
"20260403","3호선","홍제","21803","20540","20260406",""
"20260403","3호선","무악재","5144","4904","20260406",""
"20260403","3호선","독립문","9621","9952","20260406",""
"20260403","3호선","경복궁(정부서울청사)","33674","33137","20260406",""
"20260403","3호선","안국","35398","35840","20260406",""
"20260403","3호선","종로3가","14204","16318","20260406",""
"20260403","3호선","을지로3가","16159","15677","20260406",""
"20260403","3호선","충무로","7","0","20260406",""
"20260403","3호선","동대입구","13662","15333","20260406",""
"20260403","3호선","약수","15157","14662","20260406",""
"20260403","3호선","금호","9603","8702","20260406",""
"20260403","3호선","옥수","11047","11340","20260406",""
"20260403","3호선","압구정","36454","39360","20260406",""
"20260403","3호선","신사","31995","33738","20260406",""
"20260403","3호선","잠원","9064","8492","20260406",""
"20260403","3호선","고속터미널","57570","58621","20260406",""
"20260403","3호선","교대(법원.검찰청)","20599","11494","20260406",""
"20260403","3호선","남부터미널(예술의전당)","37237","37288","20260406",""
"20260403","3호선","양재(서초구청)","46770","48559","20260406",""
"20260403","3호선","매봉","17822","17503","20260406",""
"20260403","3호선","도곡","7982","8514","20260406",""
"20260403","3호선","대치","14571","14437","20260406",""
"20260403","3호선","학여울","2900","2975","20260406",""
"20260403","3호선","대청","13110","12102","20260406",""
"20260403","3호선","일원","13990","13299","20260406",""
"20260403","3호선","수서","22151","21945","20260406",""
"20260403","3호선","가락시장","10990","10497","20260406",""
"20260403","3호선","경찰병원","8752","8679","20260406",""
"20260403","3호선","오금","7990","7045","20260406",""
"20260403","4호선","불암산","11213","9553","20260406",""
"20260403","4호선","상계","22886","21655","20260406",""
"20260403","4호선","노원","24357","28178","20260406",""
"20260403","4호선","창동","32318","33871","20260406",""
"20260403","4호선","쌍문","34605","32321","20260406",""
"20260403","4호선","수유(강북구청)","40594","41429","20260406",""
"20260403","4호선","미아(서울사이버대학)","19851","18860","20260406",""
"20260403","4호선","미아사거리","30610","30225","20260406",""
"20260403","4호선","길음","26061","25571","20260406",""
"20260403","4호선","성신여대입구(돈암)","29991","28315","20260406",""
"20260403","4호선","한성대입구(삼선교)","20621","21538","20260406",""
"20260403","4호선","혜화","45025","44478","20260406",""
"20260403","4호선","동대문역사문화공원(DDP)","23553","20164","20260406",""
"20260403","4호선","충무로","40319","41296","20260406",""
"20260403","4호선","명동","46804","48590","20260406",""
"20260403","4호선","회현(남대문시장)","34910","36875","20260406",""
"20260403","4호선","서울역","16342","27608","20260406",""
"20260403","4호선","숙대입구(갈월)","19268","18754","20260406",""
"20260403","4호선","삼각지(전쟁기념관)","7778","9432","20260406",""
"20260403","4호선","신용산","25981","28294","20260406",""
"20260403","4호선","이촌(국립중앙박물관)","11964","12663","20260406",""
"20260403","4호선","동작(현충원)","3388","3633","20260406",""
"20260403","4호선","총신대입구(이수)","23347","25372","20260406",""
"20260403","4호선","사당","32419","28182","20260406",""
"20260403","4호선","남태령","1790","1460","20260406",""
"20260403","경부선","서울역","13592","4811","20260406",""
"20260403","경부선","남영","11060","11492","20260406",""
"20260403","경부선","용산","54403","56024","20260406",""
